[32minfo | 2023-06-06T19:02:21.448Z | b1e67136-92ce-4564-9c21-25a0be4ab3fb | zbi | main | initializing database - mongodb-mem[39m
[32minfo | 2023-06-13T20:19:16.155Z | 80a37168-d5ce-4230-bae1-580fcb5cd0b0 | zbi | test-basic-id-svc | result = {"email":"test@zbitech.net","valid":true,"registered":true,"user":{"userid":"6488cf439f38063d1497eca4","name":"Owner","email":"test@zbitech.net","status":"active","role":"owner"}}[39m
[32minfo | 2023-06-13T20:19:16.238Z | 80a37168-d5ce-4230-bae1-580fcb5cd0b0 | zbi | main | closed connection[39m
[32minfo | 2023-06-13T20:19:16.282Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | found projects: [{"id":"7a786f70347869666f6c3968","name":" EylGcbr","owner":{"userid":"6488cf446c3ab788968058e7","name":" 0SyoC  4D34W4Dt","email":"19ufj@zbitech.io"},"team":{"id":"6488cf446c3ab788968058e9","name":" MLUAc"},"network":"testnet","status":"new","description":" mARDJQnUGzyZM392nOVy"},{"id":"6f683931366e7339726d7067","name":" Ie29KJ2","owner":{"userid":"6488cf446c3ab788968058ed","name":" bQamM  chVhSNyE","email":"zbqdo@zbitech.io"},"team":{"id":"6488cf446c3ab788968058ef","name":" EyXdT"},"network":"testnet","status":"new","description":" ezUW6OwPk8hYtMvvtGKz"},{"id":"7138386b6971796833707a32","name":" udftEgW","owner":{"userid":"6488cf446c3ab788968058f3","name":" cVe5g  CDIWw3lF","email":"wccu8@zbitech.io"},"team":{"id":"6488cf446c3ab788968058f5","name":" JfTzi"},"network":"testnet","status":"new","description":" ToPnpHBZJJOqxrIqgyWg"},{"id":"786e6b7568307736696b7471","name":" eOqKN8F","owner":{"userid":"6488cf446c3ab788968058f9","name":" VyhPI  3Jrse1A6","email":"l5jr9@zbitech.io"},"team":{"id":"6488cf446c3ab788968058fb","name":" sC003"},"network":"testnet","status":"new","description":" 5G9wYdBirdRw2N88J3i6"},{"id":"37356f6c3878316469376c66","name":" 0Jx4AbG","owner":{"userid":"6488cf446c3ab788968058ff","name":" AuKdg  1VqoNJfC","email":"f8hed@zbitech.io"},"team":{"id":"6488cf446c3ab78896805901","name":" Y76oK"},"network":"testnet","status":"new","description":" pXdJgKVA8au4bh0FPJsl"}][39m
[32minfo | 2023-06-13T20:19:16.320Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | found project: {"id":"37627a61696f7336706c3331","name":" 3d7LInZ","owner":{"userid":"6488cf446c3ab7889680592a","name":" 8W67O  UN4IlhTl","email":"mt1g8@zbitech.io"},"team":{"id":"6488cf446c3ab7889680592c","name":" NDiCv"},"network":"testnet","status":"new","description":" pSVLbYk98gD66KhAusjw"}[39m
[32minfo | 2023-06-13T20:19:16.344Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | create instance: {"id":"6488cf446c3ab78896805945","name":" JVXH3Oi","type":"zcash","project":" cKgjiaj","description":" yrm  PHiG  JaSnrEb  9ubKrs  APW1FQt","status":"pending","request":{"cpu":"0.5","memory":"0.5","peers":[]}}[39m
[32minfo | 2023-06-13T20:19:16.373Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.findInstance | found instance: {"_id":"6488cf446c3ab7889680595b","name":" i05MI6m","type":"zcash","project":{"_id":"766c386b6c6c696e76307471","name":" SbqelON"},"request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488cf446c3ab7889680595c","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"resources":{"configmap":{"_id":"6488cf446c3ab78896805953","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"secret":{"_id":"6488cf446c3ab78896805954","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"persistentvolumeclaim":{"_id":"6488cf446c3ab78896805955","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"deployment":{"_id":"6488cf446c3ab78896805956","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"service":{"_id":"6488cf446c3ab78896805957","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"httpproxy":{"_id":"6488cf446c3ab78896805958","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"snapshotschedule":{"_id":"6488cf446c3ab78896805959","createdAt":"2023-06-13T20:19:16.358Z","updatedAt":"2023-06-13T20:19:16.358Z"},"_id":"6488cf446c3ab7889680595a","volumesnapshot":[]},"createdAt":"2023-06-13T20:19:16.359Z","updatedAt":"2023-06-13T20:19:16.359Z","__v":0}[39m
[32minfo | 2023-06-13T20:19:16.374Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | found instance: {"id":"6488cf446c3ab7889680595b","name":" i05MI6m","type":"zcash","project":" SbqelON","request":{"cpu":"0.5","memory":"0.5","peers":[]}}[39m
[31merror | 2023-06-13T20:19:16.387Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.findInstance | item yqrckvy226p1 not found[39m
[32minfo | 2023-06-13T20:19:15.401Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | main | initializing mongo memory db[39m
[37mdebug | 2023-06-13T20:19:15.429Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | authenticate-user | auth result => {"email":"owner@zbitech.net","valid":true,"registered":true,"user":{"email":"owner@zbitech.net","name":"Owner one","role":"owner"}}[39m
[37mdebug | 2023-06-13T20:19:15.429Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | authenticate-user | registration: {"acceptedTerms":true,"provider":"local"}[39m
[37mdebug | 2023-06-13T20:19:15.439Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | authenticate-user | auth result => {"email":"owner@zbitech.net","valid":true,"registered":false,"user":{"email":"owner@zbitech.net","name":"Owner one","role":"owner"}}[39m
[32minfo | 2023-06-13T20:19:15.448Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | register-user | registering new user undefined with [object Object] login provider[39m
[37mdebug | 2023-06-13T20:19:15.449Z | a0fbdde5-c319-40a0-890a-be83ac512de0 | zbi | register-user | found user for registration - {"email":"owner@zbitech.net","name":"Owner one","role":"owner"}[39m
[32minfo | 2023-06-13T20:19:16.432Z | f928a756-2846-451f-a7de-aecec9ab71c5 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T20:19:16.435Z | f928a756-2846-451f-a7de-aecec9ab71c5 | zbi | main | initializing db[39m
[32minfo | 2023-06-13T20:19:16.451Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | created instance: {"name":" E1NywdD","type":"zcash","project":"316c6e3965396f6e6e6b626b","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488cf446c3ab788968059a1","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"resources":{"configmap":{"_id":"6488cf446c3ab78896805998","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"secret":{"_id":"6488cf446c3ab78896805999","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"persistentvolumeclaim":{"_id":"6488cf446c3ab7889680599a","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"deployment":{"_id":"6488cf446c3ab7889680599b","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"service":{"_id":"6488cf446c3ab7889680599c","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"httpproxy":{"_id":"6488cf446c3ab7889680599d","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"snapshotschedule":{"_id":"6488cf446c3ab7889680599e","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"_id":"6488cf446c3ab7889680599f","volumesnapshot":[]},"_id":"6488cf446c3ab788968059a0","createdAt":"2023-06-13T20:19:16.448Z","updatedAt":"2023-06-13T20:19:16.448Z","__v":0}[39m
[32minfo | 2023-06-13T20:19:16.460Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.deleteInstance | deleted instance (6488cf446c3ab788968059a0) => {"_id":"6488cf446c3ab788968059a0","name":" E1NywdD","type":"zcash","project":"316c6e3965396f6e6e6b626b","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488cf446c3ab788968059a1","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"resources":{"configmap":{"_id":"6488cf446c3ab78896805998","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"secret":{"_id":"6488cf446c3ab78896805999","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"persistentvolumeclaim":{"_id":"6488cf446c3ab7889680599a","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"deployment":{"_id":"6488cf446c3ab7889680599b","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"service":{"_id":"6488cf446c3ab7889680599c","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"httpproxy":{"_id":"6488cf446c3ab7889680599d","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"snapshotschedule":{"_id":"6488cf446c3ab7889680599e","createdAt":"2023-06-13T20:19:16.447Z","updatedAt":"2023-06-13T20:19:16.447Z"},"_id":"6488cf446c3ab7889680599f","volumesnapshot":[]},"createdAt":"2023-06-13T20:19:16.448Z","updatedAt":"2023-06-13T20:19:16.448Z","__v":0}[39m
[32minfo | 2023-06-13T20:19:16.480Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | created instance: {"name":" KLMJr5L","type":"zcash","project":"346d74727534786862717737","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488cf446c3ab788968059bf","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"resources":{"configmap":{"_id":"6488cf446c3ab788968059b6","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"secret":{"_id":"6488cf446c3ab788968059b7","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"persistentvolumeclaim":{"_id":"6488cf446c3ab788968059b8","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"deployment":{"_id":"6488cf446c3ab788968059b9","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"service":{"_id":"6488cf446c3ab788968059ba","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"httpproxy":{"_id":"6488cf446c3ab788968059bb","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"snapshotschedule":{"_id":"6488cf446c3ab788968059bc","createdAt":"2023-06-13T20:19:16.477Z","updatedAt":"2023-06-13T20:19:16.477Z"},"_id":"6488cf446c3ab788968059bd","volumesnapshot":[]},"_id":"6488cf446c3ab788968059be","createdAt":"2023-06-13T20:19:16.478Z","updatedAt":"2023-06-13T20:19:16.478Z","__v":0}[39m
[32minfo | 2023-06-13T20:19:16.485Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.deleteInstance | deleted instance (yva0cubktdfz) => null[39m
[32minfo | 2023-06-13T20:19:16.520Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | resources => {"configmap":{"id":"6488cf446c3ab788968059e8","name":"configmap","type":"configmap","status":"new","properties":{}},"secret":{"id":"6488cf446c3ab788968059e9","name":"secret","type":"secret","status":"new","properties":{}},"persistentvolumeclaim":{"id":"6488cf446c3ab788968059ea","name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{}},"deployment":{"id":"6488cf446c3ab788968059eb","name":"deployment","type":"deployment","status":"new","properties":{}},"service":{"id":"6488cf446c3ab788968059ec","name":"service","type":"service","status":"new","properties":{}},"httpproxy":{"id":"6488cf446c3ab788968059ed","name":"httpproxy","type":"httpproxy","status":"new","properties":{}},"volumesnapshot":[{"id":"6488cf446c3ab788968059ee","name":"snapshot-1","type":"volumesnapshot","status":"running","properties":{}},{"id":"6488cf446c3ab788968059ef","name":"snapshot-2","type":"volumesnapshot","status":"running","properties":{}},{"id":"6488cf446c3ab788968059f0","name":"snapshot-3","type":"volumesnapshot","status":"running","properties":{}}],"snapshotschedule":{"id":"6488cf446c3ab788968059f1","name":"schedule","type":"snapshotschedule","status":"new","properties":{}}}[39m
[32minfo | 2023-06-13T20:19:16.543Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | received => {"configmap":{"id":"6488cf446c3ab78896805a0f","name":"configmap","type":"configmap","status":"new","properties":{}},"secret":{"id":"6488cf446c3ab78896805a10","name":"secret","type":"secret","status":"new","properties":{}},"persistentvolumeclaim":{"id":"6488cf446c3ab78896805a11","name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{}},"deployment":{"id":"6488cf446c3ab78896805a12","name":"deployment","type":"deployment","status":"new","properties":{}},"service":{"id":"6488cf446c3ab78896805a13","name":"service","type":"service","status":"new","properties":{}},"httpproxy":{"id":"6488cf446c3ab78896805a14","name":"httpproxy","type":"httpproxy","status":"new","properties":{}},"volumesnapshot":[{"id":"6488cf446c3ab78896805a15","name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{}},{"id":"6488cf446c3ab78896805a16","name":"volumesnapshot-2","type":"volumesnapshot","status":"new","properties":{}},{"id":"6488cf446c3ab78896805a17","name":"volumesnapshot-3","type":"volumesnapshot","status":"new","properties":{}}],"snapshotschedule":{"id":"6488cf446c3ab78896805a18","name":"schedule","type":"snapshotschedule","status":"new","properties":{}}}[39m
[32minfo | 2023-06-13T20:19:16.545Z | f928a756-2846-451f-a7de-aecec9ab71c5 | zbi | main | db initialized[39m
[32minfo | 2023-06-13T20:19:16.557Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | test-proj-repo | instance resources => {"name":" leryvMR","type":"zcash","project":"6966626c686d306666383363","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488cf446c3ab78896805a39","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488cf446c3ab78896805a42","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488cf446c3ab78896805a43","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488cf446c3ab78896805a44","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488cf446c3ab78896805a45","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488cf446c3ab78896805a46","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488cf446c3ab78896805a47","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488cf446c3ab78896805a48","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488cf446c3ab78896805a49","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"_id":"6488cf446c3ab78896805a41"},"_id":"6488cf446c3ab78896805a38","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z","__v":0}[39m
[32minfo | 2023-06-13T20:19:16.564Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488cf446c3ab78896805a38","name":" leryvMR","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488cf446c3ab78896805a42","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488cf446c3ab78896805a43","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488cf446c3ab78896805a44","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488cf446c3ab78896805a45","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488cf446c3ab78896805a46","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488cf446c3ab78896805a47","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488cf446c3ab78896805a48","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488cf446c3ab78896805a49","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"_id":"6488cf446c3ab78896805a41"}}][39m
[32minfo | 2023-06-13T20:19:16.565Z | f928a756-2846-451f-a7de-aecec9ab71c5 | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T20:19:16.567Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488cf446c3ab78896805a38","name":" leryvMR","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488cf446c3ab78896805a42","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488cf446c3ab78896805a43","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488cf446c3ab78896805a44","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488cf446c3ab78896805a45","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488cf446c3ab78896805a46","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488cf446c3ab78896805a47","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488cf446c3ab78896805a48","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488cf446c3ab78896805a49","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"_id":"6488cf446c3ab78896805a41"}}][39m
[32minfo | 2023-06-13T20:19:16.571Z | 48317e03-a28f-475b-a000-bb44a245de7a | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488cf446c3ab78896805a38","name":" leryvMR","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488cf446c3ab78896805a42","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488cf446c3ab78896805a43","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488cf446c3ab78896805a44","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488cf446c3ab78896805a45","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488cf446c3ab78896805a46","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488cf446c3ab78896805a47","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488cf446c3ab78896805a48","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488cf446c3ab78896805a49","createdAt":"2023-06-13T20:19:16.554Z","updatedAt":"2023-06-13T20:19:16.554Z"},"_id":"6488cf446c3ab78896805a41"}}][39m
